url,price,year,name,ID,Marca,Modelo,Versión,Año,Cilindrada,Kilómetros,Puertas,Tipo de combustible,Placa
https://articulo.tucarro.com.co/MCO-554276593-mercedes-benz-clase-c-c-180-cgi-2013-_JM#position=36&type=item&tracking_id=b8019a4c-287b-4ffa-a8cf-b8d0ad2cb42a,60.000.000,2013 | 29000 km,Mercedes-benz Clase C C 180 Cgi,MCO554276593,Mercedes-Benz,Clase C,c 180 cgi,2013,,29.000 km,4,Gasolina y gas,4 par
https://articulo.tucarro.com.co/MCO-551761909-mercedes-benz-clase-c-c200-avantgarde-18-_JM#position=37&type=item&tracking_id=b8019a4c-287b-4ffa-a8cf-b8d0ad2cb42a,53.400.000,2012 | 89000 km,Mercedes-benz Clase C C200 Avantgarde 1.8,MCO551761909,Mercedes-Benz,Clase C,C200 avantgarde 1.8,2012,,89.000 km,5,Gasolina,Dft903
https://articulo.tucarro.com.co/MCO-554421331-mercedes-benz-clase-c-c180-cgi-2013-_JM#position=38&type=item&tracking_id=b8019a4c-287b-4ffa-a8cf-b8d0ad2cb42a,62.800.000,2013 | 48000 km,Mercedes-benz Clase C C180 Cgi,MCO554421331,Mercedes-Benz,Clase C,C180 CGI,2013,,48.000 km,2,Gasolina,Hxxxx6
https://articulo.tucarro.com.co/MCO-540563326-mercedes-benz-clase-c-_JM#position=39&type=item&tracking_id=b8019a4c-287b-4ffa-a8cf-b8d0ad2cb42a,131.900.000,2020 | 0 km,Mercedes-benz Clase C C 180,MCO540563326,Mercedes-Benz,Clase C,C 180,2020,,0 km,4,Gasolina,
https://articulo.tucarro.com.co/MCO-554394329-mercedes-benz-clase-c-180-cgi-2012-_JM#position=40&type=item&tracking_id=b8019a4c-287b-4ffa-a8cf-b8d0ad2cb42a,55.900.000,2012 | 70140 km,Mercedes-benz Clase C C 180 Cgi,MCO554394329,Mercedes-Benz,Clase C,C 180 CGI,2012,,70.140 km,4,Gasolina,MBR847
https://articulo.tucarro.com.co/MCO-537806395-mercedes-benz-clase-gle-300d-2020-_JM#position=41&type=item&tracking_id=b8019a4c-287b-4ffa-a8cf-b8d0ad2cb42a,228.900.000,2020 | 3420 km,Mercedes-benz Clase C Gle 300d,MCO537806395,Mercedes-Benz,Clase C,GLE 300d,2020,1950 cc,3.420 km,5,Diésel,FZX337
https://articulo.tucarro.com.co/MCO-551135077-mercedes-benz-clase-c-c-250-cgi-18-tp-_JM#position=42&type=item&tracking_id=b8019a4c-287b-4ffa-a8cf-b8d0ad2cb42a,67.500.000,2012 | 46000 km,Mercedes-benz Clase C C 250 Cgi 1.8 Tp,MCO551135077,Mercedes-Benz,Clase C,C 250 CGI 1.8 TP,2012,1800 cc,46.000 km,2,Gasolina,*****0
https://articulo.tucarro.com.co/MCO-553342337-mercedes-benz-clase-c-c-180-cgi-_JM#position=43&type=item&tracking_id=b8019a4c-287b-4ffa-a8cf-b8d0ad2cb42a,58.900.000,2014 | 45000 km,Mercedes-benz Clase C C 180 Cgi,MCO553342337,Mercedes-Benz,Clase C,C 180 cgi,2014,,45.000 km,5,Gasolina,Hsq505
https://articulo.tucarro.com.co/MCO-554035125-mercedes-benz-c200-cgi-avantgarde-aut-_JM#position=44&type=item&tracking_id=b8019a4c-287b-4ffa-a8cf-b8d0ad2cb42a,56.800.000,2012 | 70000 km,Mercedes-benz Clase C 200 Cgi Avantgarde Aut,MCO554035125,Mercedes-Benz,Clase C,200 CGI Avantgarde Aut,2012,1.796 cc,70.000 km,4,Gasolina,RMM 885
https://articulo.tucarro.com.co/MCO-553159238-mercedes-benz-c180-blueefficiency-_JM#position=45&type=item&tracking_id=b8019a4c-287b-4ffa-a8cf-b8d0ad2cb42a,50.000.000,2012 | 71000 km,Mercedes-benz Clase C Blueeffinciency,MCO553159238,Mercedes-Benz,Clase C,Blueeffinciency,2012,1796 cc,71.000 km,4,Gasolina,RKW638
https://articulo.tucarro.com.co/MCO-550313108-mercedes-benz-clase-c-c180-cgi-1600-cc-t-_JM#position=46&type=item&tracking_id=b8019a4c-287b-4ffa-a8cf-b8d0ad2cb42a,61.000.000,2014 | 27000 km,Mercedes-benz Clase C C180 Cgi 1600 Cc T,MCO550313108,Mercedes-Benz,Clase C,C180 CGI 1600 CC T,2014,1600 cc,27.000 km,4,Gasolina,HVK-916
https://articulo.tucarro.com.co/MCO-548305988-mercedes-benz-clase-c-180-_JM#position=47&type=item&tracking_id=b8019a4c-287b-4ffa-a8cf-b8d0ad2cb42a,62.000.000,2014 | 45800 km,Mercedes-benz Clase C 180 At,MCO548305988,Mercedes-Benz,Clase C,180 At,2014,6 cc,45.800 km,5,Gasolina,***-**3
https://articulo.tucarro.com.co/MCO-549917946-mercedes-benz-clase-c-180-kompressor-_JM#position=48&type=item&tracking_id=b8019a4c-287b-4ffa-a8cf-b8d0ad2cb42a,43.500.000,2007 | 103283 km,Mercedes-benz Clase C 180 Kompressor,MCO549917946,Mercedes-Benz,Clase C,180 KOMPRESSOR,2007,1796 cc,103.283 km,4,Gasolina,BZS493
https://articulo.tucarro.com.co/MCO-548854706-mercedes-benz-clase-c-kompressor-_JM#position=1&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,39.000.000,2009 | 73000 km,Mercedes-benz Clase C Kompressor,MCO548854706,Mercedes-Benz,Clase C,KOMPRESSOR,2009,,73.000 km,4,Gasolina,DAA032
https://articulo.tucarro.com.co/MCO-548283459-mercedes-benz-clase-c-c-180-cgi-18t-mt-_JM#position=2&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,51.000.000,2011 | 71000 km,Mercedes-benz Clase C C 180 Cgi 1.8t Mt,MCO548283459,Mercedes-Benz,Clase C,C 180 CGI 1.8T MT,2011,1800 cc,71.000 km,5,Gasolina,RDS079
https://articulo.tucarro.com.co/MCO-548197964-mercedes-benz-clase-c-200-cgi-18-at-_JM#position=3&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,80.000.000,2014 | 34500 km,Mercedes-benz Clase C 200 Cgi 1.8 At,MCO548197964,Mercedes-Benz,Clase C,200 CGI 1.8 AT,2014,,34.500 km,5,Gasolina,*****4
https://articulo.tucarro.com.co/MCO-552611965-mercedes-benz-clase-c-200-cgi-_JM#position=4&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,60.000.000,2011 | 89000 km,Mercedes-benz Clase C 200 Cgi,MCO552611965,Mercedes-Benz,Clase C,200 Cgi,2011,1800 cc,89.000 km,4,Gasolina,RHL445
https://articulo.tucarro.com.co/MCO-551422132-mercedes-benz-clase-c-c-180-16-at-turbo-_JM#position=5&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,60.000.000,2013 | 49000 km,Mercedes-benz Clase C C 180 1.6 At Turbo,MCO551422132,Mercedes-Benz,Clase C,C 180 1.6 AT TURBO,2013,1600 cc,49.000 km,4,Gasolina,*****6
https://articulo.tucarro.com.co/MCO-552229094-mercedes-benz-clase-c-c-240-_JM#position=6&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,25.500.000,1998 | 168071 km,Mercedes-benz Clase C C 240,MCO552229094,Mercedes-Benz,Clase C,C 240,1998,,168.071 km,4,Gasolina,MMG801
https://articulo.tucarro.com.co/MCO-547774224-mercedes-benz-clase-c-250-cgi-at-1800-_JM#position=7&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,59.000.000,2012 | 103000 km,Mercedes-benz Clase C C250 Cgi At 1800,MCO547774224,Mercedes-Benz,Clase C,C250 CGI AT 1800,2012,,103.000 km,2,Gasolina,DLW568
https://articulo.tucarro.com.co/MCO-552612644-mercedes-benz-clase-c-c220-_JM#position=8&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,23.800.000,1996 | 106000 km,Mercedes-benz Clase C C220,MCO552612644,Mercedes-Benz,Clase C,C220,1996,,106.000 km,4,Gasolina,BGL248
https://articulo.tucarro.com.co/MCO-550263384-mercedes-benz-clase-c-230-_JM#position=9&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,49.000.000,1978 | 268000 km,Mercedes-benz Clase C 230c Coupe,MCO550263384,Mercedes-Benz,Clase C,230C COUPE,1978,,268.000 km,,Gasolina,NCB-666
https://articulo.tucarro.com.co/MCO-548650059-mercedes-benz-clase-c-_JM#position=10&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,54.000.000,2011 | 78000 km,Mercedes-benz Clase C 180 Cgi,MCO548650059,Mercedes-Benz,Clase C,180 CGI,2011,,78.000 km,,Gasolina,REM-332
https://articulo.tucarro.com.co/MCO-548610029-mercedes-benz-clase-c-180-18-at-4x2-_JM#position=11&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,63.000.000,2013 | 62000 km,Mercedes Benz Clase C 180 1.8 At 4x2,MCO548610029,Mercedes-Benz,Clase C,,2013,,62.000 km,,Gasolina,HBU270
https://articulo.tucarro.com.co/MCO-553907870-mercedes-benz-clase-c-c63-amg-tp-63-_JM#position=12&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,159.900.000,2012 | 15000 km,Mercedes-benz Clase C C63 Amg Tp 6.3,MCO553907870,Mercedes-Benz,Clase C,C63 AMG TP 6.3,2012,,15.000 km,4,Gasolina,M**-328
https://articulo.tucarro.com.co/MCO-554395015-mercedes-benz-clase-c-c180-2020-_JM#position=13&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,112.900.000,2020 | 2800 km,Mercedes-benz Clase C C180 2020,MCO554395015,Mercedes-Benz,Clase C,C180 2020,2020,,2.800 km,4,Gasolina,1
https://articulo.tucarro.com.co/MCO-550222447-c200-cgi-avantgarde-automatico-2012-_JM#position=14&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,57.000.000,2012 | 53000 km,Mercedes-benz Clase C Cgi 200 Avantgarde Automatico,MCO550222447,Mercedes-Benz,Clase C,CGI 200 Avantgarde Automatico,2012,1800 cc,53.000 km,5,Gasolina,KXXXX4
https://articulo.tucarro.com.co/MCO-547829699-mercedes-benz-clase-c-c280-sport-_JM#position=15&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,26.000.000,1996 | 128000 km,Mercedes-benz Clase C C280 Sport,MCO547829699,Mercedes-Benz,Clase C,C280 Sport,1996,,128.000 km,4,Gasolina,Ceh347
https://articulo.tucarro.com.co/MCO-553359805-mercedes-c200-exclusive-2016-perfecto-_JM#position=16&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,85.000.000,2016 | 45000 km,Mercedes-benz Clase C C200 Exclusive,MCO553359805,Mercedes-Benz,Clase C,C200 Exclusive,2016,1991 cc,45.000 km,4,Gasolina,HZP773
https://articulo.tucarro.com.co/MCO-554098657-mercedes-benz-clase-c-c200-kompresor-2008-_JM#position=17&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,44.000.000,2008 | 45000 km,Mercedes-benz Clase C C200 Kompresor,MCO554098657,Mercedes-Benz,Clase C,C200 KOMPRESOR,2008,,45.000 km,5,Gasolina,4
https://articulo.tucarro.com.co/MCO-551320249-mercedes-benz-c-180-2016-_JM#position=18&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,80.000.000,2016 | 40000 km,Mercedes-benz Clase C C 180 Avantgarde,MCO551320249,Mercedes-Benz,Clase C,C 180 Avantgarde,2016,1.6 cc,40.000 km,4,Gasolina,IGZ765
https://articulo.tucarro.com.co/MCO-553943890-mercedes-benz-clase-c-c200-kompressor-_JM#position=19&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,34.900.000,2008 | 80000 km,Mercedes-benz Clase C C200 Kompressor,MCO553943890,Mercedes-Benz,Clase C,C200 kompressor,2008,1800 cc,80.000 km,4,Gasolina,Cvp875
https://articulo.tucarro.com.co/MCO-553601767-mercedes-benz-clase-c-250-cgi-_JM#position=20&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,55.000.000,2011 | 76200 km,Mercedes-benz Clase C 250 Cgi,MCO553601767,Mercedes-Benz,Clase C,250 CGI,2011,1800 cc,76.200 km,4,Gasolina,***-**9
https://articulo.tucarro.com.co/MCO-549765997-mercedes-benz-clase-c-200-cgi-blue-efficiency-_JM#position=21&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,44.990.000,2011 | 91000 km,Mercedes-benz Clase C 200 Cgi Blue Efficiency,MCO549765997,Mercedes-Benz,Clase C,200 CGI Blue Efficiency,2011,1800 cc,91.000 km,4,Gasolina,***-**1
https://articulo.tucarro.com.co/MCO-548972076-mercedes-benz-clase-c-elegance-_JM#position=22&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,65.000.000,2012 | 27000 km,Mercedes-benz Clase C Elegance,MCO548972076,Mercedes-Benz,Clase C,Elegance,2012,,27.000 km,4,Gasolina,MPX401
https://articulo.tucarro.com.co/MCO-552704918-mercedes-benz-c180-cgi-2012-_JM#position=23&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,52.000.000,2012 | 79420 km,Mercedes-benz Clase C Cgi 180,MCO552704918,Mercedes-Benz,Clase C,CGI 180,2012,,79.420 km,5,Gasolina,RJS 523
https://articulo.tucarro.com.co/MCO-552704913-mercedes-benz-c180-cgi-2012-_JM#position=24&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,52.000.000,2012 | 79420 km,Mercedes-benz Clase C Cgi 180,MCO552704913,Mercedes-Benz,Clase C,CGI 180,2012,,79.420 km,5,Gasolina,RJS 523
https://articulo.tucarro.com.co/MCO-551513250-mercedes-benz-clase-c-200-kompressor-_JM#position=25&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,40.000.000,2009 | 80360 km,Mercedes-benz Clase C 200 Kompressor,MCO551513250,Mercedes-Benz,Clase C,200 KOMPRESSOR,2009,,80.360 km,4,Gasolina,CXW397
https://articulo.tucarro.com.co/MCO-551062187-mercedes-benz-clase-c-c180-classic-kompressor-_JM#position=26&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,31.000.000,2005 | 85000 km,Mercedes-benz Clase C C180 Classic Kompressor,MCO551062187,Mercedes-Benz,Clase C,C180 CLASSIC KOMPRESSOR,2005,,85.000 km,4,Gasolina,BSD939
https://articulo.tucarro.com.co/MCO-550630593-mercedes-benz-clase-c-c-180-cgi-18-at-_JM#position=27&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,51.000.000,2012 | 66000 km,Mercedes-benz Clase C C 180 Cgi 1.8 At,MCO550630593,Mercedes-Benz,Clase C,C 180 CGI 1.8 AT,2012,1800 cc,66.000 km,5,Gasolina,MKM724
https://articulo.tucarro.com.co/MCO-550629066-mercedes-benz-clase-c-c180-_JM#position=28&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,70.000.000,2016 | 71172 km,Mercedes-benz Clase C C180,MCO550629066,Mercedes-Benz,Clase C,C180,2016,1600 cc,71.172 km,4,Gasolina,IGY-203
https://articulo.tucarro.com.co/MCO-548288027-mercedes-benz-clase-c-c-180-kompresor-18-mt-_JM#position=29&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,40.000.000,2009 | 100500 km,Mercedes-benz Clase C C 180 Kompresor 1.8 Mt,MCO548288027,Mercedes-Benz,Clase C,C 180 KOMPRESOR 1.8 MT,2009,1800 cc,100.500 km,5,Gasolina,DBZ558
https://articulo.tucarro.com.co/MCO-551131427-mercedes-benz-clase-c-c-250-18-at-kit-amg-_JM#position=30&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,79.000.000,2013 | 15522 km,Mercedes-benz Clase C C 250 1.8 At Kit Amg,MCO551131427,Mercedes-Benz,Clase C,C 250 1.8 AT KIT AMG,2013,1800 cc,15.522 km,4,Gasolina,HJL317
https://articulo.tucarro.com.co/MCO-551852083-mercedes-benz-clase-c-280-elegance-_JM#position=31&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,20.000.000,1994 | 170000 km,Mercedes-benz Clase C 280 Elegance,MCO551852083,Mercedes-Benz,Clase C,280 ELEGANCE,1994,2800 cc,170.000 km,4,Gasolina,BDS-709
https://articulo.tucarro.com.co/MCO-549775555-mercedes-benz-clase-c-c180-cgi-1800-cc-turbo-_JM#position=32&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,50.500.000,2012 | 73400 km,Mercedes-benz Clase C C180 Cgi 1800 Cc Turbo,MCO549775555,Mercedes-Benz,Clase C,C180 CGI 1800 CC Turbo,2012,1800 cc,73.400 km,4,Gasolina,DLX-172
https://articulo.tucarro.com.co/MCO-549666450-mercedes-benz-clase-c-180-_JM#position=33&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,100.000.000,2018 | 9000 km,Mercedes-benz Clase C 180,MCO549666450,Mercedes-Benz,Clase C,180,2018,,9.000 km,5,Gasolina,DUO434
https://articulo.tucarro.com.co/MCO-549665895-mercedes-benz-clase-c-_JM#position=34&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,83.000.000,2012 | 25700 km,Mercedes-benz Clase C C 180 Cgi Turbo,MCO549665895,Mercedes-Benz,Clase C,C 180 CGI TURBO,2012,,25.700 km,4,Gasolina,MJY552
https://articulo.tucarro.com.co/MCO-532673369-mercedes-benz-clase-c63-coupe-2012-_JM#position=35&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,159.900.000,2012 | 45624 km,Mercedes-benz Clase C C63 Coupe,MCO532673369,Mercedes-Benz,Clase C,C63 COUPE,2012,,45.624 km,5,Gasolina,666
https://articulo.tucarro.com.co/MCO-548536894-mercedes-benz-c-200-_JM#position=36&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,117.000.000,2019 | 9500 km,Mercedes-benz Clase C Mercedes-benz C 200,MCO548536894,Mercedes-Benz,Clase C,Mercedes-Benz C 200,2019,2000 cc,9.500 km,4,Gasolina,902
https://articulo.tucarro.com.co/MCO-554396873-mercedes-benz-c180-blue-eficienly-1800cc-at-6ab-fe-2012-_JM#position=37&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,46.500.000,2012 | 68000 km,Mercedes-benz Clase C C180 Blue Eficienly 1.800cc A/t 6ab Fe,MCO554396873,Mercedes-Benz,Clase C,C180 BLUE EFICIENLY 1.800cc A/T 6AB FE,2012,1800 cc,68.000 km,4,Gasolina,XXXXX5
https://articulo.tucarro.com.co/MCO-552349041-mercedes-benz-clase-c-2015-turbo-c180-_JM#position=38&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,66.900.000,2015 | 43000 km,Mercedes-benz Clase C C180,MCO552349041,Mercedes-Benz,Clase C,C180,2015,,43.000 km,5,Gasolina,
https://articulo.tucarro.com.co/MCO-553675170-mercedes-benz-clase-c-elegance-_JM#position=39&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,81.000.000,2016 | 58000 km,Mercedes-benz Clase C Elegance,MCO553675170,Mercedes-Benz,Clase C,Elegance,2016,2000 cc,58.000 km,4,Gasolina,IJP615
https://articulo.tucarro.com.co/MCO-551877006-mercedes-benz-c-180-mt-18-_JM#position=40&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,44.900.000,2012 | 75550 km,"Mercedes-benz Clase C C 180, Mt 1.8",MCO551877006,Mercedes-Benz,Clase C,"C 180, MT 1.8",2012,1.8 cc,75.550 km,4,Gasolina,DFW506
https://articulo.tucarro.com.co/MCO-553328335-mercedes-benz-clase-c-kompressor-c180-2006-_JM#position=41&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,27.500.000,2006 | 152000 km,Mercedes-benz Clase C Kompressor C180,MCO553328335,Mercedes-Benz,Clase C,KOMPRESSOR C180,2006,,152.000 km,4,Gasolina,BWD738
https://articulo.tucarro.com.co/MCO-552915032-mercedez-benz-c180-perfecto-estado-oportunidad-_JM#position=42&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,70.000.000,2015 | 32000 km,Mercedes-benz Clase C C180,MCO552915032,Mercedes-Benz,Clase C,C180,2015,,32.000 km,5,Gasolina,PAR
https://articulo.tucarro.com.co/MCO-551854710-mercedes-benz-clase-c-avantgarde-_JM#position=43&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,104.000.000,2019 | 6500 km,Mercedes-benz Clase C Avantgarde,MCO551854710,Mercedes-Benz,Clase C,Avantgarde,2019,,6.500 km,5,Gasolina,FZO082
https://articulo.tucarro.com.co/MCO-547247814-mercedes-benz-clase-c-c-200k-_JM#position=44&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,39.000.000,2008 | 94000 km,Mercedes-benz Clase C C 200k,MCO547247814,Mercedes-Benz,Clase C,C 200k,2008,1800 cc,94.000 km,4,Gasolina,***-**2
https://articulo.tucarro.com.co/MCO-552129700-mercedes-benz-clase-c-250-avant-garde-_JM#position=45&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,63.000.000,2011 | 76900 km,Mercedes-benz Clase C 250 Avant Garde,MCO552129700,Mercedes-Benz,Clase C,250 AVANT GARDE,2011,1800 cc,76.900 km,4,Gasolina,RHL426
https://articulo.tucarro.com.co/MCO-548823212-mercedes-benz-clase-c-elegance-_JM#position=46&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,65.000.000,2012 | 55000 km,Mercedes-benz Clase C Elegance,MCO548823212,Mercedes-Benz,Clase C,Elegance,2012,1800 cc,55.000 km,4,Gasolina,Rnz603
https://articulo.tucarro.com.co/MCO-553504086-mercedes-benz-clase-c-180-_JM#position=47&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,70.000.000,2015 | 39000 km,Mercedes-benz Clase C 180,MCO553504086,Mercedes-Benz,Clase C,180,2015,,39.000 km,4,Gasolina,IEW-932
https://articulo.tucarro.com.co/MCO-552134902-mercedes-benz-clase-c-c200-kompressor-_JM#position=48&type=item&tracking_id=19617c7f-c508-4999-bbb9-a2d92b696dd0,44.000.000,2009 | 86700 km,Mercedes-benz Clase C C200 Kompressor,MCO552134902,Mercedes-Benz,Clase C,C200 KOMPRESSOR,2009,1796 cc,86.700 km,4,Gasolina,czz954
https://articulo.tucarro.com.co/MCO-548415925-mercedes-benz-clase-c-c-220-cgi-elegance-_JM#position=1&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,50.000.000,2012 | 90400 km,Mercedes-benz Clase C C 220 Cgi Elegance,MCO548415925,Mercedes-Benz,Clase C,C 220 CGI Elegance,2012,2200 cc,90.400 km,5,Diésel,MBY 187
https://articulo.tucarro.com.co/MCO-548066301-mercedes-benz-clase-c-c-180-cgi-18t-mt-_JM#position=2&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,55.000.000,2012 | 62000 km,Mercedes-benz Clase C C 180 Cgi 1.8t Mt,MCO548066301,Mercedes-Benz,Clase C,C 180 CGI 1.8T MT,2012,,62.000 km,4,Gasolina,RLY923
https://articulo.tucarro.com.co/MCO-547889155-mercedes-benz-clase-c-180-cgi-16-at-_JM#position=3&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,63.000.000,2014 | 39900 km,Mercedes-benz Clase C 180 Cgi 1.6 At,MCO547889155,Mercedes-Benz,Clase C,180 CGI 1.6 AT,2014,,39.900 km,4,Gasolina,HKY-832
https://articulo.tucarro.com.co/MCO-547990172-mercedes-benz-clase-c-c180-cgi-_JM#position=4&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,61.900.000,2013 | 27600 km,Mercedes-benz Clase C C180 Cgi,MCO547990172,Mercedes-Benz,Clase C,C180 CGI,2013,,27.600 km,,Gasolina,
https://articulo.tucarro.com.co/MCO-547336062-mercedes-benz-clase-c-c250-cgi-turbo-_JM#position=5&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,75.000.000,2012 | 45000 km,Mercedes-benz Clase C C250 Cgi Turbo,MCO547336062,Mercedes-Benz,Clase C,C250 CGI Turbo,2012,,45.000 km,,Gasolina,ROL302
https://articulo.tucarro.com.co/MCO-547770108-mercedes-benz-clase-c-280c-_JM#position=6&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,49.000.000,1982 | 110000 km,Mercedes-benz Clase C 280c,MCO547770108,Mercedes-Benz,Clase C,280C,1982,,110.000 km,,Gasolina,ARD-593
https://articulo.tucarro.com.co/MCO-549665744-mercedes-benz-clase-c-200-kompressor-_JM#position=7&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,40.000.000,2008 | 84000 km,Mercedes-benz Clase C 200 Kompressor,MCO549665744,Mercedes-Benz,Clase C,200 Kompressor,2008,,84.000 km,4,Gasolina,CQH105
https://articulo.tucarro.com.co/MCO-549667360-mercedes-benz-clase-c-c180-_JM#position=8&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,105.000.000,2016 | 8100 km,Mercedes-benz Clase C C180,MCO549667360,Mercedes-Benz,Clase C,C180,2016,,8.100 km,,Gasolina,***-**0
https://articulo.tucarro.com.co/MCO-554394346-mercedes-benz-clase-c-180-2013-_JM#position=9&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,60.900.000,2013 | 78122 km,Mercedes-benz Clase C C 180,MCO554394346,Mercedes-Benz,Clase C,C 180,2013,,78.122 km,4,Gasolina,NDW560
https://articulo.tucarro.com.co/MCO-548052104-mercedes-benz-clase-c-250-amg-_JM#position=10&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,115.000.000,2016 | 30000 km,Mercedes-benz Clase C 250 Amg,MCO548052104,Mercedes-Benz,Clase C,250 AMG,2016,,30.000 km,4,Gasolina,ABC245
https://articulo.tucarro.com.co/MCO-550942936-mercedes-benz-clase-c-180-kompressor-18-mecanico-sedan-_JM#position=11&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,37.900.000,2009 | 62252 km,Mercedes-benz Clase C 180 Kompressor 1.8 Mecánico Sedán,MCO550942936,Mercedes-Benz,Clase C,180 Kompressor 1.8 Mecánico Sedán,2009,1800 cc,62.252 km,4,Gasolina,DBL616
https://articulo.tucarro.com.co/MCO-550696758-mercedes-benz-clase-c-180-cgi-18-at-sedan-_JM#position=12&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,47.500.000,2012 | 61030 km,Mercedes-benz Clase C 180 Cgi 1.8 At Sedan,MCO550696758,Mercedes-Benz,Clase C,180 CGI 1.8 At Sedan,2012,1800 cc,61.030 km,4,Gasolina,MFT306
https://articulo.tucarro.com.co/MCO-549665952-mercedes-benz-clase-c-200-cabriolet-20-at-aa-_JM#position=13&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,125.000.000,2017 | 18432 km,Mercedes-benz Clase C 200 Cabriolet 2.0 At Aa,MCO549665952,Mercedes-Benz,Clase C,200 Cabriolet 2.0 AT AA,2017,,18.432 km,3,Gasolina,***-**7
https://articulo.tucarro.com.co/MCO-540563746-mercedes-benz-clase-c-_JM#position=14&type=item&tracking_id=63571e7d-7cb0-4bfe-8431-634a87fff233,143.900.000,2020 | 0 km,Mercedes-benz Clase C Exclusive,MCO540563746,Mercedes-Benz,Clase C,Exclusive,2020,,0 km,5,Gasolina,
